Objective loss,KLD,Mutual loss
96.397,0.0479045,0.628305
95.2541,0.0658995,0.61991
95.2941,0.0596121,0.626898
88.8599,0.0605172,0.629989
90.2265,0.0552307,0.632246
97.6373,0.0505494,0.630017
94.2206,0.0660449,0.627655
95.4669,0.0530919,0.632203
93.6103,0.0668031,0.631889
92.02,0.0532945,0.634666
99.3122,0.0775011,0.615638
95.3255,0.0487886,0.629081
95.3418,0.058098,0.627973
93.4286,0.0583509,0.630415
90.4189,0.0447327,0.639512
89.2997,0.0441974,0.637222
91.8647,0.0726205,0.620989
95.338,0.0684216,0.629556
89.7495,0.0706203,0.618771
98.574,0.0677739,0.632965
92.4814,0.0762687,0.62915
94.5632,0.0642143,0.620567
97.4989,0.0453386,0.633105
95.4409,0.0663563,0.622222
95.9874,0.0580142,0.626104
90.7818,0.0591791,0.627103
91.9348,0.0565268,0.627404
90.0777,0.0594539,0.630992
90.1284,0.0741879,0.624152
99.1526,0.0749479,0.626093
102.121,0.0498259,0.632408
103.287,0.0830717,0.619929
91.955,0.0634385,0.62645
94.3782,0.0547944,0.63447
90.2494,0.0567342,0.637877
92.0918,0.0742392,0.634886
94.6597,0.0666171,0.626243
89.294,0.0685163,0.627256
94.2636,0.04946,0.63383
97.8769,0.0605969,0.644832
97.1447,0.0746631,0.636837
97.2409,0.0568479,0.626451
95.2703,0.0621029,0.635247
99.74,0.0746139,0.630536
89.727,0.063484,0.633794
96.5395,0.056653,0.641092
89.8416,0.0519187,0.636672
94.7784,0.0717125,0.630089
95.8078,0.0558148,0.643994
98.2377,0.0764764,0.627294
95.208,0.060115,0.639539
91.9222,0.0460464,0.644271
89.1277,0.0460482,0.644944
86.5329,0.0530786,0.628994
106.157,0.07452,0.627198
94.2529,0.0548868,0.639695
98.5559,0.0749236,0.630758
94.0905,0.0671909,0.629988
90.4834,0.0574302,0.63958
93.5463,0.0608255,0.640761
94.3442,0.0576104,0.636803
88.169,0.0657953,0.633411
93.1357,0.0700428,0.637587
88.1344,0.0590369,0.634339
88.2837,0.0576108,0.633015
92.3542,0.0565953,0.632451
97.1212,0.0781126,0.62454
95.5073,0.0836775,0.626847
93.8678,0.0540854,0.637739
92.7158,0.0660958,0.643
97.3221,0.0507584,0.639519
95.2416,0.0567965,0.643226
95.3912,0.0661261,0.633312
98.3993,0.06804,0.638819
88.824,0.0396537,0.642941
83.7299,0.0436469,0.63895
98.7475,0.0605909,0.631277
91.0506,0.0569521,0.639683
101.316,0.0572392,0.641427
84.3824,0.0654683,0.627733
96.8304,0.0632622,0.642764
95.95,0.0540223,0.650176
96.9456,0.0579709,0.640695
97.1447,0.0441548,0.641714
92.9545,0.0619719,0.629274
91.4306,0.0516032,0.638644
99.4655,0.0489538,0.648972
95.3812,0.0740751,0.644345
82.8392,0.0551743,0.644534
92.6122,0.0510816,0.639898
94.8915,0.0444168,0.644882
94.9398,0.0573684,0.637835
89.6782,0.0651228,0.62901
91.3786,0.0586761,0.630699
93.8057,0.0697671,0.636373
98.1666,0.0729369,0.630192
96.3518,0.052124,0.644069
94.8329,0.0587063,0.644376
86.7633,0.0622882,0.640754
96.7786,0.0507156,0.639594
97.0998,0.0480704,0.646675
92.0185,0.0668575,0.637067
99.0978,0.0589137,0.646686
89.6056,0.0638962,0.643664
90.5932,0.056035,0.64477
94.6436,0.0653756,0.636901
100.038,0.0583787,0.637567
88.0139,0.0638957,0.648582
92.2348,0.0611164,0.647523
96.5174,0.0546017,0.648768
92.1787,0.0592761,0.649643
93.4266,0.0705217,0.635589
95.3811,0.0481447,0.650275
91.7097,0.0550874,0.652853
94.1145,0.0593583,0.640043
99.6817,0.0556106,0.661993
95.5233,0.0688097,0.644234
91.6016,0.0638229,0.63103
94.4025,0.0688252,0.636475
94.2633,0.0592402,0.640376
92.1421,0.0686165,0.634217
88.8001,0.0536196,0.643783
92.9181,0.0642469,0.631764
92.5254,0.0690846,0.646053
90.4064,0.0558806,0.64191
87.7715,0.0595678,0.650974
93.7274,0.0630187,0.643778
92.5167,0.0627505,0.640188
97.3859,0.0630566,0.649416
98.0786,0.0576665,0.640183
93.9397,0.0679136,0.645322
96.9897,0.0668357,0.639826
94.9617,0.0562169,0.647491
88.0586,0.0591701,0.640824
94.2105,0.0485153,0.647929
91.6003,0.0554451,0.644596
95.0418,0.0591672,0.656674
96.3774,0.0620659,0.647635
88.6388,0.0535828,0.645157
88.7995,0.0557839,0.645796
95.3448,0.0639903,0.645697
95.034,0.0624329,0.651218
95.9462,0.046208,0.655167
92.993,0.0532498,0.652109
97.4933,0.0566028,0.654885
98.9002,0.0657773,0.644475
98.3599,0.0595621,0.646299
90.8292,0.0574837,0.643138
93.2401,0.0617581,0.655239
98.0679,0.0567988,0.643696
105.102,0.0670019,0.651877
95.4719,0.0627033,0.646969
101.331,0.0677597,0.645531
89.031,0.0547881,0.649195
100.632,0.050648,0.655976
95.7097,0.0655068,0.643688
99.6224,0.0556433,0.659382
89.2759,0.0665557,0.657004
92.1616,0.0576306,0.652052
94.708,0.0448705,0.654674
92.9337,0.0716542,0.643707
99.5433,0.0659916,0.651611
96.8051,0.0643475,0.65282
90.9647,0.0906772,0.635322
94.1566,0.0494707,0.652016
99.1857,0.0637296,0.638608
88.188,0.0459529,0.652196
99.3092,0.0524069,0.660006
89.8941,0.0552668,0.657697
88.0849,0.0549273,0.649279
90.8716,0.059924,0.652193
90.7394,0.0543401,0.650273
104.167,0.0594307,0.645319
96.3639,0.0746034,0.640808
92.6398,0.063971,0.654923
91.8774,0.0602351,0.653149
95.1226,0.070294,0.655721
96.9954,0.0568792,0.652734
95.3395,0.0563511,0.65067
93.4801,0.065797,0.651301
100.123,0.0575924,0.64215
96.0385,0.0683793,0.643981
93.82,0.0625524,0.644063
92.3126,0.0608248,0.652703
91.1109,0.0669193,0.645191
88.6526,0.0615068,0.653414
100.16,0.0481886,0.66014
94.8228,0.0470775,0.652323
87.8973,0.0502457,0.661015
92.8888,0.0457633,0.664157
94.7658,0.0626531,0.64963
92.6824,0.0750759,0.647246
93.6743,0.0476243,0.654279
94.1495,0.0713415,0.641731
94.4447,0.0567126,0.661242
93.1263,0.0474088,0.664721
95.7723,0.0512192,0.658645
93.3951,0.0503719,0.661177
95.2338,0.0658869,0.644252
95.237,0.0645505,0.646932
95.1223,0.0658634,0.656418
90.2386,0.0478702,0.655605
97.0984,0.0555519,0.655684
89.3009,0.0510629,0.659399
87.0687,0.0653927,0.655976
91.5012,0.0633791,0.663277
91.5752,0.074996,0.644074
96.3951,0.0546529,0.666098
89.7609,0.0614561,0.654854
94.6613,0.0540687,0.653195
90.0006,0.0596218,0.660092
91.3016,0.0687383,0.662959
104.638,0.0568139,0.660666
103.175,0.0624262,0.654773
96.7806,0.0608946,0.650611
85.014,0.0600254,0.664235
95.9691,0.0521617,0.667667
88.4477,0.0620844,0.652102
92.7646,0.0736254,0.660607
97.347,0.0561033,0.657115
92.1945,0.0728701,0.6486
96.405,0.0655574,0.652132
102.078,0.0726301,0.65434
97.6499,0.0482894,0.66846
93.0707,0.0587457,0.653843
94.3464,0.0484616,0.649508
95.4241,0.068734,0.65493
89.0098,0.0587187,0.658302
92.9465,0.0524595,0.657878
93.7671,0.0635147,0.659389
90.7419,0.0474173,0.660587
95.4879,0.0447909,0.673568
95.5331,0.0577578,0.667649
96.7072,0.0589866,0.654931
92.4287,0.05624,0.673034
94.8604,0.0650251,0.654438
96.7973,0.0520545,0.671414
96.5806,0.0494342,0.667692
92.4351,0.0616438,0.662521
97.2206,0.0635587,0.65929
98.3962,0.0603256,0.660343
91.4989,0.0711747,0.654961
91.2662,0.0559135,0.669335
94.2427,0.0597539,0.661912
90.8594,0.0687628,0.65652
94.53,0.0513801,0.664383
97.4478,0.0550449,0.665331
92.6738,0.0625995,0.661674
92.4393,0.0433857,0.662316
88.0078,0.0589531,0.66797
88.9875,0.0468526,0.673957
97.4553,0.0580802,0.661965
89.509,0.064165,0.653264
95.9473,0.0511912,0.66584
93.9938,0.0520874,0.67172
97.0449,0.0505781,0.66498
92.8887,0.0495548,0.674189
94.3454,0.0434214,0.673681
95.2021,0.0649179,0.664286
97.1416,0.0681383,0.648429
90.6272,0.0531904,0.669993
94.1041,0.0489234,0.67123
101.419,0.0617802,0.656349
104.828,0.059056,0.654778
96.3423,0.0397295,0.65962
96.7577,0.0561945,0.660704
95.2535,0.0578677,0.661695
91.441,0.0531139,0.663043
93.7224,0.0652894,0.656165
94.5686,0.0739353,0.658014
95.445,0.0620286,0.665273
91.1642,0.0597795,0.670068
95.298,0.0538132,0.663621
90.8872,0.0579335,0.657706
97.2107,0.0625564,0.68124
87.9537,0.0642588,0.668695
90.8923,0.0584188,0.662156
94.1164,0.0508258,0.671772
95.713,0.0776121,0.654706
89.0426,0.0578355,0.670205
94.2703,0.0555981,0.659629
93.7049,0.0522628,0.673196
88.569,0.0463272,0.67896
90.3128,0.0727581,0.662468
86.7386,0.0562511,0.675013
90.184,0.0544673,0.682701
90.9201,0.0639761,0.664388
96.0086,0.0561625,0.668429
99.1365,0.0558027,0.672504
101.349,0.0563811,0.666654
92.9298,0.0689481,0.662431
99.4323,0.0560207,0.67172
91.224,0.0578981,0.677515
93.9559,0.0517762,0.66985
92.9461,0.0617683,0.671703
90.9238,0.0495856,0.673982
96.0221,0.0561829,0.666911
92.227,0.0570278,0.666711
95.6677,0.0530475,0.659865
102.941,0.071981,0.661555
88.3829,0.047991,0.676377
97.3277,0.0518428,0.675556
94.594,0.0627995,0.665621
95.6912,0.0614583,0.673936
96.2537,0.0460124,0.670902
89.5284,0.0509556,0.67345
92.6065,0.0582774,0.678491
88.4248,0.0488989,0.666908
95.221,0.0588795,0.66672
90.0523,0.0499023,0.685489
97.6554,0.0497831,0.67795
89.7394,0.0526982,0.67825
87.9562,0.0415584,0.689746
92.4963,0.0689629,0.666366
97.2211,0.0398886,0.681929
97.2143,0.0400021,0.684957
93.0696,0.0526676,0.679653
94.4062,0.0601152,0.674587
88.7017,0.0619566,0.676782
88.5685,0.0493436,0.670732
100.321,0.0513816,0.663495
91.2526,0.046182,0.678783
90.8991,0.0438248,0.683416
87.9552,0.0473623,0.671088
96.5798,0.0623696,0.667706
95.6297,0.0645296,0.672535
97.8751,0.0519937,0.684907
91.9658,0.0639555,0.676744
92.8951,0.0579875,0.671424
93.0844,0.0609807,0.669747
84.2316,0.0339832,0.678175
88.5714,0.0488481,0.682689
94.6973,0.0654679,0.66815
85.5826,0.041643,0.680603
91.058,0.0569817,0.673299
92.962,0.0734277,0.663744
86.7151,0.0521609,0.674477
92.3042,0.0612776,0.667982
87.4741,0.0515431,0.681106
90.8872,0.046361,0.6723
95.5292,0.0484172,0.69046
92.0739,0.0402035,0.68318
91.966,0.0451574,0.681619
87.9974,0.0483124,0.676902
94.9197,0.0613374,0.671252
90.256,0.0583639,0.669287
98.4391,0.0470245,0.674769
88.9549,0.0419069,0.682985
95.452,0.0572832,0.678718
92.3504,0.0594396,0.682501
95.9572,0.0452602,0.680759
93.786,0.0634324,0.678672
89.7038,0.0491841,0.683461
95.9488,0.0562076,0.669219
91.4374,0.0458678,0.679398
85.7764,0.0483357,0.67827
89.9669,0.055309,0.679343
86.3881,0.067656,0.670395
93.16,0.0481653,0.693656
86.2002,0.0407241,0.676974
96.9469,0.0500842,0.682595
94.4429,0.0583057,0.692483
91.2552,0.0598562,0.684201
93.9888,0.0593644,0.672826
95.0582,0.0582432,0.677126
86.7145,0.0468149,0.68713
92.5961,0.0396262,0.681529
99.706,0.0434005,0.684403
88.2083,0.0462914,0.688653
89.6842,0.0652531,0.67769
91.028,0.0549627,0.685604
95.3824,0.0568286,0.686148
97.8874,0.0601413,0.680323
90.3803,0.0435782,0.680085
85.5975,0.0366468,0.688506
94.4782,0.0615924,0.680273
89.526,0.0574921,0.681891
91.2506,0.0518449,0.681451
90.1404,0.0584714,0.677375
97.0624,0.0406417,0.697608
90.111,0.0578882,0.675272
98.4002,0.0556809,0.686582
88.663,0.044553,0.68949
88.8603,0.0492478,0.683904
86.4113,0.0589055,0.68428
93.4688,0.0474517,0.682749
90.3246,0.0535863,0.689277
89.7652,0.0540092,0.689256
88.7062,0.0463558,0.683433
95.705,0.0479149,0.680615
97.814,0.0501902,0.677703
92.3284,0.0560224,0.683381
92.3118,0.0461466,0.680455
85.4837,0.0455169,0.683515
99.9365,0.0466151,0.68906
96.8042,0.0485349,0.676336
86.6891,0.0568392,0.681911
100.937,0.0502574,0.689472
93.1301,0.0383053,0.693324
81.906,0.0593711,0.683681
82.2502,0.0416604,0.692238
98.0588,0.048393,0.686597
89.7315,0.0486563,0.690519
85.3485,0.0506545,0.691713
88.7203,0.03927,0.693478
90.6312,0.0599152,0.686094
86.151,0.0445825,0.68346
90.304,0.0542309,0.684451
93.8814,0.0501418,0.693253
95.4792,0.0591827,0.688412
93.0356,0.046365,0.694972
94.4842,0.0478268,0.682393
93.9252,0.0536092,0.692072
90.4589,0.0506326,0.682137
96.0633,0.0584451,0.68227
91.7096,0.0625517,0.693328
95.6789,0.0483668,0.692075
92.1443,0.0485101,0.689381
91.573,0.0499977,0.694418
87.8764,0.0447614,0.693261
92.6572,0.0478458,0.684087
88.2572,0.0474895,0.67932
91.9367,0.0449698,0.688657
93.2721,0.0407574,0.694249
91.707,0.070891,0.687509
90.1713,0.0380414,0.70341
94.5075,0.0587426,0.68427
89.982,0.0386479,0.696046
90.9108,0.0406357,0.689475
88.1298,0.0402321,0.68802
96.5569,0.0475749,0.68452
87.9583,0.0410874,0.698242
99.8686,0.0459119,0.691682
88.7527,0.0465321,0.692593
94.1419,0.0440865,0.68667
92.8012,0.0380353,0.707651
89.9013,0.0375915,0.690365
93.0695,0.0593892,0.685651
91.9307,0.0412025,0.698408
92.4926,0.0406675,0.700713
88.5998,0.0452327,0.689482
89.3853,0.0405402,0.696735
90.6253,0.0385672,0.687747
96.3875,0.0479729,0.68847
89.6314,0.0438277,0.688553
91.2507,0.0348613,0.71137
88.2454,0.0409185,0.698565
95.3287,0.0373486,0.696971
94.274,0.0543853,0.687188
97.4598,0.0497753,0.698685
93.7199,0.0554973,0.694998
96.8635,0.055137,0.68906
88.324,0.0481905,0.700882
93.5453,0.0561161,0.687931
94.25,0.0399715,0.685152
91.9993,0.0396348,0.690178
94.4533,0.0530973,0.680577
95.2444,0.0526101,0.678305
91.7297,0.0571624,0.691806
89.7486,0.037641,0.703666
86.0079,0.0456762,0.69707
91.8772,0.0409216,0.692794
85.9882,0.0461179,0.693581
81.5733,0.0427949,0.690587
87.4311,0.0465107,0.698522
84.2348,0.0340703,0.701411
87.7943,0.0461081,0.707532
95.1701,0.0478627,0.695723
91.4614,0.0506688,0.693097
93.0793,0.055789,0.680243
93.6568,0.0446504,0.692326
87.8259,0.0419087,0.699945
90.4854,0.0483135,0.692142
95.1173,0.0549636,0.697693
87.3137,0.0401721,0.707269
85.5068,0.0409059,0.683768
90.5243,0.0636056,0.684857
87.1526,0.0390899,0.695929
90.3539,0.0395946,0.69645
90.978,0.0465061,0.697828
86.8283,0.0462964,0.695167
89.0238,0.0594911,0.695685
88.9781,0.0445774,0.699208
93.7712,0.0626138,0.690688
93.4491,0.067553,0.679707
89.9417,0.0417814,0.689503
91.34,0.0428033,0.698216
89.1769,0.0414405,0.710132
91.049,0.0500878,0.691159
89.0859,0.0467969,0.700685
86.9252,0.0439731,0.699838
88.1974,0.0580797,0.689801
95.3676,0.0374463,0.699805
93.7699,0.0548698,0.695647
88.412,0.0554816,0.702662
90.5724,0.0479911,0.692532
94.3281,0.0617267,0.690013
97.5259,0.0426485,0.692576
92.1727,0.0523945,0.69279
95.309,0.0462559,0.70009
91.512,0.0442744,0.699099
95.6333,0.0499981,0.694183
94.4216,0.0560435,0.694849
98.5598,0.0646976,0.698279
99.2704,0.0486613,0.702889
91.6698,0.0499837,0.685957
83.3443,0.0496623,0.696078
92.2709,0.0566295,0.684871
94.4089,0.0407258,0.70265
91.8281,0.0426199,0.710118
90.312,0.0502281,0.695756
94.6538,0.0557986,0.690818
90.9468,0.0492303,0.701342
98.1517,0.0489218,0.69754
87.0371,0.0529478,0.703624
92.493,0.0408556,0.709917
94.7928,0.0426014,0.692584
92.1668,0.0346657,0.704813
89.1117,0.0470468,0.698852
94.5574,0.0515639,0.701044
95.031,0.0452415,0.698196
92.5049,0.0439695,0.710691
93.6585,0.0420418,0.706997
93.4532,0.0481743,0.698231
86.184,0.0424601,0.696639
95.9694,0.0615682,0.690366
99.7275,0.0579223,0.705976
93.3332,0.0496509,0.707477
86.8233,0.0608742,0.691568
87.4259,0.0511734,0.689463
97.3444,0.0318221,0.707722
88.072,0.052592,0.699438
86.9362,0.043235,0.709886
90.7378,0.037458,0.70604
93.0237,0.0412045,0.697797
90.5323,0.0476126,0.699123
100.887,0.0562235,0.702737
89.6165,0.0453482,0.715901
98.5224,0.0440025,0.710192
89.225,0.0446404,0.701102
95.4475,0.0390381,0.701645
90.8289,0.0326349,0.711361
93.6653,0.0420311,0.707804
93.9771,0.0458872,0.711412
90.3343,0.0408125,0.70376
92.923,0.046701,0.703552
84.2872,0.0341655,0.708822
90.3141,0.0590186,0.700989
91.2713,0.0398836,0.704964
97.6269,0.0473662,0.702654
90.5732,0.0359766,0.711968
92.5404,0.0514155,0.701486
93.8141,0.0408625,0.69997
88.2035,0.0427706,0.702061
100.542,0.0526115,0.684039
84.5237,0.0477172,0.698576
90.6244,0.0434015,0.705154
86.7231,0.0451462,0.718756
90.0236,0.0404739,0.70163
88.5217,0.0380924,0.711819
88.2623,0.0613003,0.691607
89.4727,0.0433826,0.708296
82.9792,0.0497195,0.708698
88.4461,0.0613128,0.70274
89.6604,0.0508748,0.69741
87.5415,0.0450655,0.713896
97.3492,0.0335172,0.704098
89.8755,0.0398263,0.700836
92.6238,0.0462621,0.694462
92.0673,0.0580185,0.709825
86.4877,0.0427028,0.705485
93.7527,0.046193,0.689775
91.8322,0.0424002,0.716368
91.8587,0.0466035,0.709995
91.8192,0.0508652,0.704544
92.5856,0.0552188,0.698416
88.4808,0.0362837,0.731153
94.7251,0.0453732,0.711927
93.3083,0.0374485,0.706975
88.2531,0.0383366,0.715227
84.5635,0.0402337,0.703529
89.6906,0.0548489,0.697285
90.1045,0.053547,0.696541
89.1978,0.04655,0.705162
89.2077,0.0483177,0.713182
91.8737,0.0438529,0.704575
84.8128,0.057981,0.707103
89.4547,0.0398732,0.710087
89.815,0.0296851,0.724528
96.1171,0.052075,0.708165
93.7203,0.0332365,0.725809
91.2112,0.0492529,0.6984
97.7531,0.0585808,0.703468
92.8398,0.0556581,0.705082
93.1052,0.0461896,0.701547
87.7889,0.0426189,0.719104
94.3469,0.0545572,0.708459
85.426,0.0490299,0.698843
94.6842,0.0522218,0.712091
87.9746,0.04697,0.712883
80.1078,0.04061,0.703939
88.6087,0.0349597,0.711946
96.6941,0.0405205,0.710589
91.3446,0.0438398,0.708286
87.832,0.0457576,0.716542
97.0037,0.0372116,0.715899
93.9981,0.0370619,0.710918
88.874,0.0424963,0.704276
95.2818,0.0446497,0.70571
91.969,0.0439138,0.712217
89.4083,0.0521498,0.715409
93.053,0.041667,0.722266
89.1897,0.0521447,0.707052
90.8481,0.0498351,0.711668
87.7944,0.046987,0.712732
84.5388,0.036336,0.725427
93.7787,0.0375248,0.709587
93.1951,0.0522736,0.708573
88.7856,0.0398702,0.718844
95.4677,0.0498475,0.719745
89.961,0.0446602,0.717261
90.1791,0.0375894,0.721061
93.7338,0.0670821,0.699523
94.3994,0.0390345,0.718654
94.6018,0.0440701,0.714864
91.6361,0.044071,0.710186
99.2835,0.0544226,0.705453
91.5557,0.0393765,0.725826
94.4359,0.0453969,0.721788
91.0612,0.0379754,0.712506
88.829,0.044208,0.712293
88.7049,0.0525967,0.711225
87.4109,0.0381045,0.728795
85.9216,0.0492928,0.705044
96.3513,0.0364728,0.719464
89.1815,0.0468141,0.710676
89.9654,0.0522199,0.713191
88.8665,0.0303896,0.7262
86.5154,0.0376687,0.709467
87.3363,0.0446917,0.720625
87.122,0.0462279,0.705484
88.2074,0.0484897,0.713394
89.072,0.0339097,0.719199
93.3963,0.0411719,0.711329
89.2197,0.0385198,0.720652
91.5378,0.0456826,0.70909
90.5403,0.0372898,0.709047
95.7654,0.0436715,0.714314
94.1316,0.0463364,0.715312
94.1691,0.0402735,0.715586
94.5135,0.0536362,0.710599
88.113,0.0383149,0.715598
95.2005,0.0420928,0.718671
97.6509,0.0478718,0.712657
87.1983,0.0331873,0.722445
84.0628,0.0427343,0.715295
86.1118,0.0577495,0.692888
88.7435,0.0457997,0.722512
86.7556,0.0487478,0.710819
95.1077,0.0454161,0.718776
88.5173,0.0408551,0.719128
95.2798,0.0516095,0.712177
92.4649,0.0460228,0.717614
95.9476,0.0395115,0.726746
94.6524,0.0527726,0.713094
89.2583,0.0419973,0.721823
92.7311,0.03943,0.717578
92.9638,0.0652211,0.70008
92.6567,0.0455136,0.719467
94.2597,0.048564,0.737616
93.4763,0.0438063,0.72612
85.7892,0.0377647,0.714206
92.7055,0.0354599,0.724947
97.6203,0.0680893,0.702626
95.2153,0.0427353,0.701815
94.1445,0.0435615,0.72402
95.7935,0.0461324,0.711881
97.6367,0.0404334,0.724178
86.3456,0.0342118,0.734227
92.4488,0.0440682,0.719958
92.7376,0.0447398,0.720632
93.5747,0.0421654,0.715777
91.2554,0.0512813,0.711683
86.7033,0.042779,0.710246
98.9091,0.0345308,0.71545
98.5282,0.0527132,0.712388
92.8458,0.0456287,0.70321
92.5211,0.0446778,0.715327
86.506,0.0413274,0.723293
102.562,0.0365875,0.712399
91.424,0.0396393,0.716791
89.2176,0.0416951,0.709694
90.6348,0.0393125,0.722619
89.1129,0.0507885,0.723068
100.415,0.0426564,0.71108
97.5682,0.0441886,0.722605
94.4412,0.0529995,0.698613
90.5957,0.0437979,0.726071
93.93,0.0448392,0.713831
93.5604,0.0580516,0.714232
91.2616,0.039707,0.715751
89.2294,0.0436793,0.72107
90.429,0.0467102,0.718754
83.4704,0.0283407,0.741954
96.0824,0.0400802,0.719229
90.6993,0.0622364,0.711209
87.79,0.0380304,0.731432
91.7456,0.0427861,0.712331
92.2188,0.0444753,0.719553
99.1242,0.0460516,0.723151
93.2803,0.0437454,0.723654
94.2875,0.0400037,0.720848
85.6872,0.0380515,0.715967
95.6017,0.0488466,0.718225
95.7148,0.0508411,0.713091
95.994,0.039779,0.726742
91.9272,0.0523053,0.71068
88.6407,0.0436137,0.717005
89.532,0.0488126,0.710779
93.7463,0.0437988,0.716299
93.3263,0.0359448,0.71895
90.6663,0.0455336,0.722227
90.2185,0.0399841,0.708915
88.2976,0.0433666,0.727272
94.73,0.0480153,0.710769
90.8718,0.0514115,0.719917
90.5521,0.041308,0.714463
86.6144,0.0431114,0.721112
94.3374,0.045119,0.707889
88.6337,0.0511498,0.720328
92.8375,0.0569029,0.721527
100.502,0.050208,0.714552
94.0194,0.0474422,0.704678
91.1209,0.0555693,0.716992
89.922,0.0349201,0.735011
95.5381,0.0438899,0.710998
90.4771,0.0388592,0.71966
88.999,0.0506168,0.716008
92.9693,0.0378797,0.722223
84.6202,0.0462366,0.71082
93.5927,0.0326424,0.728658
92.5867,0.035185,0.726632
93.0375,0.0456986,0.724113
90.5298,0.042447,0.717211
88.1635,0.0394438,0.718108
86.1138,0.0370112,0.728249
101.129,0.0549779,0.711114
86.1227,0.0326403,0.738772
99.0556,0.0412991,0.725631
84.7971,0.0396679,0.731853
85.589,0.0465581,0.716121
89.3271,0.047727,0.729209
88.232,0.0579614,0.715836
95.3593,0.0525733,0.713042
94.1664,0.0475211,0.716362
95.5106,0.0284529,0.724505
95.4324,0.0478654,0.722549
89.0222,0.0441199,0.730434
92.3366,0.0338642,0.724706
88.8019,0.0538188,0.717705
88.9225,0.0459509,0.732244
93.1331,0.0387962,0.744276
94.4614,0.0372931,0.722674
97.5148,0.0427684,0.716224
89.4739,0.0374263,0.722961
96.7546,0.0354281,0.722379
95.1857,0.0382519,0.732233
85.9208,0.0364013,0.727996
86.6593,0.0404637,0.719755
98.0353,0.0346676,0.723589
89.0723,0.0366275,0.726471
93.9296,0.0390663,0.734066
94.3609,0.0430588,0.728818
92.1987,0.0350977,0.741447
88.3115,0.0323237,0.733817
88.9327,0.0339596,0.735649
95.211,0.0546704,0.725932
95.6579,0.042565,0.724751
94.3031,0.0385314,0.732521
90.4537,0.0321467,0.737457
88.0216,0.0496347,0.730242
91.0346,0.0544082,0.708182
93.4886,0.0417755,0.730389
96.1524,0.0391736,0.732824
88.9039,0.0300634,0.74732
96.1945,0.0453077,0.731788
89.5822,0.0415449,0.743003
95.8846,0.0382881,0.735621
96.1878,0.0411856,0.729591
92.7053,0.0401491,0.742259
89.7553,0.0350896,0.736438
90.3975,0.0445328,0.727681
80.2657,0.0413453,0.727476
90.7356,0.0316499,0.734789
94.8392,0.044172,0.718423
90.3577,0.0454196,0.722972
90.2884,0.0348545,0.734828
89.9356,0.0252579,0.74208
101.316,0.0515263,0.727355
97.379,0.0302551,0.738513
94.7262,0.039635,0.730631
96.7009,0.0408218,0.719868
97.7276,0.0495102,0.727414
88.1595,0.0395887,0.729565
90.4657,0.0438338,0.726833
96.1363,0.0427945,0.720849
91.4994,0.049144,0.731872
89.2967,0.0303687,0.743923
87.9461,0.0481413,0.716696
90.9394,0.0406178,0.727818
86.1502,0.0341025,0.730383
94.779,0.0401356,0.735723
90.7881,0.0352068,0.727031
88.7369,0.0396613,0.723445
97.4336,0.0392693,0.738094
87.6458,0.0476593,0.736389
91.5404,0.0387614,0.73749
93.2188,0.0358334,0.729064
94.5825,0.0429373,0.730479
91.2741,0.0359251,0.728426
92.3249,0.0391809,0.737064
96.0804,0.0390109,0.724395
87.8033,0.042355,0.730447
94.4726,0.0490221,0.719411
86.5659,0.0450197,0.728951
92.4118,0.0389224,0.741862
85.8376,0.0347044,0.741121
90.3219,0.0480718,0.718624
99.2514,0.0313088,0.755523
94.8072,0.0318471,0.745991
94.0719,0.0307757,0.739426
93.8593,0.0375246,0.722644
85.4605,0.0414265,0.704211
91.7934,0.0390423,0.732916
89.705,0.0323707,0.739399
93.0665,0.0386591,0.740692
87.0027,0.0333755,0.736658
95.9812,0.0296015,0.738881
95.1367,0.0453919,0.727909
84.6849,0.0365447,0.744673
96.5259,0.0389361,0.74335
92.5216,0.0279458,0.744182
92.4876,0.0364123,0.737623
96.7432,0.050892,0.72097
88.0679,0.0439618,0.713051
97.2998,0.0463563,0.732789
90.3078,0.0337476,0.737127
94.5802,0.0469437,0.734836
97.795,0.0594054,0.716471
96.8956,0.0368524,0.741642
90.2047,0.0367423,0.742377
88.4813,0.0365761,0.745301
87.8643,0.042411,0.727135
93.2558,0.0469824,0.728548
85.7675,0.0420023,0.734699
86.9135,0.0363702,0.74592
89.801,0.0393924,0.736917
86.5277,0.044349,0.730731
87.6338,0.059011,0.718841
96.747,0.0400786,0.738901
92.9107,0.0432323,0.730974
88.5941,0.0507342,0.729974
99.1077,0.0374453,0.72726
95.0317,0.0344747,0.739101
94.1706,0.0459625,0.739719
94.9453,0.0463418,0.744963
91.1998,0.044683,0.730596
89.5798,0.0451528,0.731278
91.6674,0.0452216,0.729487
91.0586,0.0363854,0.745661
91.6681,0.0408722,0.737701
93.8506,0.0374931,0.748326
93.4997,0.0557618,0.73149
91.496,0.0363358,0.736755
90.8462,0.0482674,0.731979
88.1785,0.0349082,0.746648
94.8449,0.0447641,0.737138
90.2327,0.0378831,0.736161
88.7801,0.0413766,0.736636
91.4314,0.0371292,0.733156
94.9042,0.042248,0.732828
92.9477,0.0444916,0.730898
85.4931,0.0418447,0.737663
92.8871,0.0553275,0.734563
92.175,0.0387684,0.750675
97.9331,0.0407363,0.727219
