Objective loss,KLD
-32639.9,-0.00460361
-32636.6,-0.00434101
-32639.1,-0.00556359
-32636.9,-0.00345146
-32638.1,-0.0050999
-32640.3,-0.00915271
-32633.9,-0.0210025
-32639.6,-0.00713714
-32634.6,-0.0319169
-32636.8,-0.0327597
-32634.0,-0.00969507
-32639.9,-0.00595128
-32635.4,-0.00617407
-32639.3,-0.00900607
-32638.0,-0.00295042
-32637.9,-0.0151874
-32635.6,-0.00283769
-32635.7,-0.016191
-32632.4,-0.0115725
-32635.7,-0.0505369
-32634.2,-0.0223952
-32628.3,-0.00735026
-32644.5,-0.00429508
-32638.2,-0.0148271
-32633.8,-0.396311
-32639.8,-0.0423935
-32635.0,-0.0325928
-32635.3,-0.0479568
-32635.8,-0.0689205
-32635.7,-0.216103
-32641.4,-0.0928386
-32633.2,-0.0253619
-32634.9,-0.00490585
-32639.7,-0.00853203
-32635.5,-0.0280633
-32635.5,-0.0217826
-32639.5,-0.00510836
-32633.3,-0.00518484
-32638.1,-0.00562058
-32638.1,-0.00302574
-32632.3,-0.471335
-32633.0,-0.0260376
-32635.8,-0.0127479
-32634.9,-0.0125408
-32628.3,-0.00392368
-32636.2,-0.00825439
-32633.6,-0.0108634
-32643.0,-0.00676769
-32638.6,-0.00627524
-32641.3,-0.00506581
-32638.1,-0.0146119
-32636.5,-0.0124803
-32632.5,-0.0190826
-32635.7,-0.0165839
-32638.2,-0.0138655
-32639.4,-0.00588498
-32631.8,-0.0656479
-32645.2,-0.057119
-32633.1,-0.0213231
-32632.5,-0.0223573
-32640.7,-0.0026651
-32639.4,-0.00354877
-32642.2,-0.00252665
-32634.7,-0.00316014
-32634.6,-0.00300005
-32643.5,-0.00388962
-32635.1,-0.00775274
-32630.7,-0.00709014
-32636.4,-0.00491675
-32638.3,-0.00484462
-32633.0,-0.00419223
-32637.0,-0.004831
-32643.5,-0.00733263
-32644.9,-0.0115414
-32636.3,-0.0119315
-32636.4,-0.00647991
-32636.3,-0.0142813
-32643.1,-0.0126466
-32637.4,-0.0125904
-32636.7,-0.0583363
-32634.6,-0.496161
-32637.9,-0.0217798
-32630.4,-0.010467
-32646.1,-0.0169881
-32639.2,-0.0155307
-32639.5,-0.00670749
-32639.9,-0.00488805
-32638.3,-0.00320112
-32640.7,-0.00265818
-32635.8,-0.0191985
-32632.9,-0.00910406
-32640.0,-0.0158224
-32640.0,-0.011174
-32633.4,-0.00463453
-32638.4,-0.0020617
-32639.7,-0.00197255
-32637.1,-0.00275454
-32643.3,-0.00666512
-32632.0,-0.0160476
-32633.6,-0.0168054
-32639.5,-0.00986057
-32636.4,-0.00781084
-32639.8,-0.00417344
-32634.2,-0.00401058
-32641.1,-0.00485611
-32635.6,-0.0210422
-32643.1,-0.0230511
-32633.8,-0.00267219
-32638.0,-0.0242187
-32638.2,-0.0948128
-32630.4,-0.0479558
-32632.3,-0.0100668
-32630.2,-0.00653582
