Objective loss,KLD,Mutual loss
97.6319,0.120242,0.500143
96.1601,0.120336,0.503123
88.9218,0.120619,0.50149
93.3547,0.116429,0.501796
87.6601,0.117446,0.496909
96.5929,0.119199,0.504826
89.7464,0.11888,0.501934
95.9102,0.116556,0.502307
99.7387,0.119396,0.50741
93.509,0.121954,0.506226
93.9971,0.116502,0.499955
100.706,0.117972,0.500532
98.7564,0.116166,0.504116
92.8395,0.114524,0.497157
92.69,0.117547,0.496527
93.0151,0.12042,0.501932
94.5849,0.114162,0.503527
95.565,0.118662,0.502125
87.348,0.121765,0.502581
88.9883,0.124189,0.500521
86.8666,0.115142,0.497776
95.102,0.118577,0.507603
95.8667,0.1133,0.500398
96.2381,0.118911,0.503147
94.0831,0.120402,0.503219
91.8836,0.118767,0.502341
93.5575,0.116595,0.506544
94.7857,0.107783,0.503465
100.843,0.116797,0.50416
94.1991,0.117207,0.505188
102.118,0.117548,0.502447
96.5529,0.118455,0.498571
95.6031,0.116215,0.502475
91.5516,0.116462,0.501565
88.5226,0.119866,0.502314
93.0139,0.116773,0.498555
91.2552,0.122448,0.500227
95.1516,0.120525,0.501868
95.1555,0.125064,0.50114
91.8866,0.117224,0.502277
95.11,0.118429,0.502458
90.2223,0.12134,0.497759
96.4325,0.115027,0.503989
95.5326,0.111289,0.499752
98.145,0.114029,0.498724
91.58,0.117758,0.494447
93.6538,0.119285,0.499337
96.1938,0.122086,0.498276
96.2303,0.122573,0.503154
97.6509,0.119176,0.500426
90.0051,0.120963,0.49762
89.9653,0.121348,0.499359
95.7314,0.115278,0.50221
97.1695,0.117597,0.507109
100.781,0.11631,0.50494
95.8442,0.110521,0.506873
89.95,0.11561,0.502352
95.8936,0.117984,0.502658
90.9687,0.114715,0.504057
94.5415,0.124332,0.505929
93.9048,0.115507,0.501426
88.4438,0.11007,0.505446
100.754,0.117448,0.505754
88.2847,0.114992,0.501559
96.0124,0.122567,0.49862
92.3083,0.119763,0.498575
83.8413,0.120713,0.500031
99.0683,0.119786,0.505311
85.1469,0.126376,0.501463
89.053,0.122,0.501237
95.3015,0.124211,0.5027
86.9906,0.118615,0.500122
92.2449,0.117791,0.497672
94.5906,0.119156,0.499003
90.8241,0.123607,0.506623
87.0107,0.118352,0.49936
93.7469,0.115516,0.500026
91.9569,0.119813,0.503147
92.3401,0.117142,0.49634
88.1932,0.117201,0.502043
91.8126,0.123474,0.505546
87.0302,0.120178,0.497868
89.9951,0.119483,0.505475
96.8906,0.116614,0.502911
93.0942,0.121351,0.502541
89.6616,0.122854,0.501994
94.9665,0.11845,0.500151
93.5703,0.121799,0.501579
87.628,0.118925,0.504806
84.2106,0.11956,0.501987
88.4752,0.11486,0.500865
92.6003,0.109576,0.500286
98.0694,0.114563,0.498799
86.922,0.118966,0.503929
88.1041,0.120414,0.500083
93.1922,0.12214,0.499411
84.3491,0.121099,0.502518
90.4124,0.12382,0.503445
85.7229,0.125013,0.506611
88.0312,0.113011,0.506451
95.2907,0.117612,0.499675
93.4962,0.111583,0.503055
101.149,0.114154,0.499468
96.2955,0.117271,0.498959
92.1673,0.11937,0.497517
90.0655,0.11925,0.500246
95.9433,0.119861,0.502337
93.1594,0.108099,0.506355
90.1395,0.117841,0.505922
95.9293,0.116476,0.499603
96.1569,0.11957,0.502977
93.1669,0.117423,0.500733
93.4799,0.111767,0.507776
92.3542,0.120119,0.504375
94.9704,0.115372,0.508522
89.391,0.1141,0.502879
88.1059,0.121653,0.502598
89.9376,0.119775,0.504511
90.566,0.117847,0.505307
98.3794,0.117972,0.501484
91.4151,0.119146,0.504673
89.8994,0.117582,0.503785
92.4698,0.121995,0.504494
99.3844,0.110194,0.51416
93.4036,0.116141,0.502809
95.2319,0.116778,0.503851
82.5971,0.117012,0.504694
98.1514,0.114925,0.500484
92.0035,0.116404,0.501429
96.666,0.117235,0.497404
92.4443,0.109388,0.504585
88.4245,0.118935,0.50432
92.5417,0.113777,0.501581
97.2749,0.116087,0.50121
98.4238,0.110969,0.502605
91.288,0.119106,0.500199
84.8457,0.112568,0.493881
96.1698,0.110916,0.505956
96.8041,0.115363,0.501657
86.7943,0.113093,0.501393
87.9437,0.114507,0.502982
88.5863,0.115364,0.508725
88.9162,0.115342,0.501986
90.2903,0.110257,0.501664
83.9554,0.11673,0.503131
89.8238,0.116559,0.499067
87.4759,0.112508,0.498228
88.0341,0.115745,0.508354
86.9635,0.107755,0.500287
87.2963,0.114382,0.502351
90.5754,0.109402,0.506329
85.1191,0.114787,0.50442
88.827,0.114541,0.507985
91.1938,0.111061,0.503423
86.8825,0.111942,0.502741
87.7899,0.11441,0.506377
94.5623,0.108939,0.502296
93.0014,0.109273,0.507669
87.3241,0.113024,0.500284
95.8662,0.114267,0.499689
93.0277,0.109233,0.501742
91.1045,0.106339,0.49909
82.0582,0.116247,0.498331
82.465,0.109806,0.501335
92.601,0.112535,0.505135
86.9553,0.105839,0.503781
83.0738,0.108376,0.503477
97.3695,0.111079,0.502788
88.4776,0.112029,0.502681
96.3505,0.110299,0.503385
94.7475,0.113467,0.508187
88.5956,0.105407,0.500648
84.1403,0.111637,0.502896
95.4579,0.112523,0.500038
83.9614,0.112843,0.506514
88.9937,0.105328,0.501451
101.965,0.106195,0.501041
98.7413,0.1068,0.503686
95.3834,0.111041,0.508683
93.4768,0.106966,0.501964
90.7932,0.105577,0.50839
85.8292,0.112714,0.504657
87.142,0.106887,0.503735
91.24,0.108378,0.50622
81.4468,0.103428,0.496153
88.615,0.111354,0.501571
86.6436,0.108079,0.50462
86.3898,0.109904,0.506436
96.2327,0.105219,0.497385
89.6732,0.107497,0.501955
92.3334,0.108036,0.500004
88.2354,0.104034,0.503929
99.2731,0.104706,0.500619
81.2299,0.105822,0.507219
93.0154,0.103206,0.504752
97.1401,0.103703,0.502694
90.0256,0.107699,0.500041
86.5129,0.11251,0.506118
88.5692,0.100314,0.498314
86.7389,0.104921,0.509053
91.9342,0.103021,0.500975
90.7713,0.106391,0.506502
92.713,0.108818,0.508291
95.7278,0.10071,0.499108
90.215,0.102432,0.501698
96.0051,0.102282,0.514662
96.3087,0.107377,0.508247
90.0763,0.103054,0.508483
103.354,0.106763,0.507101
86.8556,0.101865,0.502398
84.2904,0.106288,0.505813
89.9781,0.104094,0.503373
90.858,0.110701,0.50992
92.3333,0.0980355,0.506794
91.7684,0.106334,0.502177
89.8891,0.104314,0.505357
89.8447,0.108348,0.505536
92.6051,0.101148,0.505682
94.1282,0.103005,0.501724
88.3311,0.101382,0.505452
87.6578,0.105045,0.50707
88.7568,0.105576,0.503109
91.9782,0.0971862,0.503647
90.0694,0.102506,0.508961
82.7538,0.108047,0.507309
84.1245,0.101736,0.502823
89.4638,0.0993513,0.503412
90.8109,0.102541,0.503385
94.3646,0.0975125,0.505541
87.1719,0.0968989,0.501552
91.9455,0.103019,0.513264
89.4083,0.106345,0.506148
93.2983,0.101849,0.502764
95.1895,0.0994675,0.504169
92.4646,0.0995285,0.50154
88.686,0.0975445,0.498153
84.9666,0.0983805,0.499944
89.8548,0.0946276,0.506006
88.3812,0.0977683,0.509591
91.7236,0.0944003,0.503459
93.364,0.100258,0.500356
95.271,0.0974646,0.508517
88.9953,0.100367,0.502557
82.184,0.0996762,0.504317
90.7508,0.0872228,0.503551
86.2348,0.0924833,0.50109
84.2386,0.099983,0.500449
91.7604,0.101171,0.500937
89.684,0.0952789,0.50551
94.2417,0.0913679,0.506566
91.1379,0.0969049,0.505481
95.6356,0.0970629,0.500211
88.4124,0.0920291,0.504266
88.3075,0.0951124,0.505373
91.7664,0.0949754,0.507305
85.0391,0.102849,0.503936
89.4442,0.0900892,0.503856
85.9137,0.0995125,0.504491
82.336,0.0964431,0.502588
94.9076,0.100152,0.498913
90.9003,0.0946019,0.505313
92.7043,0.0949743,0.504401
87.6357,0.0950647,0.500427
87.0486,0.101372,0.504794
91.5838,0.0895226,0.500897
93.8014,0.0928181,0.505805
88.231,0.0930017,0.506257
91.0527,0.0937016,0.501835
90.7813,0.0934228,0.504191
89.5008,0.0918844,0.505184
84.8226,0.0952893,0.501921
91.4548,0.0979008,0.498027
83.5865,0.0914683,0.510445
89.2397,0.0940525,0.504829
87.5674,0.0910785,0.507645
86.2295,0.0921559,0.507641
89.9837,0.0952159,0.507109
89.0905,0.0926824,0.506489
91.0455,0.0923562,0.507064
87.1333,0.0919796,0.509053
85.4996,0.09328,0.504913
87.1545,0.0935744,0.508923
78.3537,0.0931107,0.506253
91.3625,0.085859,0.504027
88.6729,0.0939116,0.504962
89.8824,0.0916153,0.503004
93.6469,0.0938732,0.512441
81.9926,0.0885667,0.508988
93.3716,0.0988175,0.499346
81.7225,0.0917479,0.504867
82.9757,0.0902669,0.505772
88.4875,0.0857257,0.506913
80.3751,0.0922081,0.514128
80.8243,0.0893695,0.503226
90.6902,0.0896736,0.508474
95.4216,0.0866778,0.505354
89.2322,0.0849355,0.50921
90.0436,0.087131,0.501789
87.3161,0.0866625,0.512132
88.9025,0.0912641,0.503382
86.0652,0.0871182,0.504746
88.9986,0.0892918,0.505644
92.8341,0.090199,0.499884
90.6571,0.086924,0.508169
82.8555,0.0918187,0.507198
89.5926,0.0843667,0.500946
90.1869,0.0864468,0.505782
90.665,0.0858349,0.509506
90.2111,0.0854206,0.51174
88.34,0.0887078,0.501237
91.7125,0.0848949,0.506893
98.3414,0.0768318,0.510871
92.8653,0.0861828,0.506877
92.533,0.0832887,0.502976
92.2825,0.0837147,0.505716
89.7339,0.0817716,0.509444
88.3817,0.0820895,0.513439
82.3698,0.0846641,0.505049
100.687,0.0828434,0.50898
92.0326,0.0876158,0.504219
78.7133,0.0908222,0.500974
96.969,0.0832577,0.507036
85.2238,0.0862606,0.504844
89.2748,0.0872763,0.509521
90.5923,0.0810508,0.509515
94.0642,0.0840032,0.50336
82.773,0.0834272,0.510495
87.6518,0.0871729,0.505212
87.5327,0.083746,0.501909
82.3689,0.0790863,0.509751
96.1339,0.0784613,0.507192
89.1163,0.0812095,0.504679
87.424,0.0840083,0.506647
86.6645,0.0825872,0.507473
91.6065,0.0836484,0.509546
94.3012,0.0795237,0.510039
90.4702,0.0795188,0.507185
89.9897,0.0781352,0.51387
85.1819,0.0788694,0.509506
89.1988,0.0789806,0.513046
89.7804,0.0821176,0.501445
92.1899,0.0869108,0.500476
81.5949,0.0848497,0.505541
87.7873,0.0847196,0.50429
84.4852,0.0802928,0.510092
86.504,0.0788169,0.510711
87.6869,0.0767052,0.512762
93.024,0.0807904,0.508658
92.1046,0.0809945,0.517831
93.6643,0.0806525,0.506483
89.5302,0.0836993,0.515723
84.2017,0.0911014,0.510015
92.2089,0.0853306,0.502748
86.0642,0.0833953,0.502824
85.8739,0.077774,0.502529
92.1867,0.0676575,0.511029
82.8751,0.0846042,0.506793
86.9397,0.0830351,0.507519
89.7896,0.079059,0.512166
97.4385,0.0803669,0.51152
79.3148,0.0806866,0.508142
89.2072,0.0799274,0.504382
90.3444,0.0803729,0.508157
86.2704,0.079431,0.513616
87.3207,0.0786722,0.515584
90.4539,0.0789616,0.507641
89.351,0.0803831,0.515101
86.0709,0.0725806,0.502886
87.5794,0.0766499,0.50546
88.3666,0.0750564,0.510147
92.9045,0.0795607,0.503496
84.0175,0.0748957,0.510001
82.7386,0.0811623,0.513061
83.7204,0.074953,0.504825
94.0178,0.07571,0.506028
92.7716,0.0765537,0.512936
98.1485,0.0766332,0.509768
85.8394,0.0673899,0.510403
83.5577,0.0760184,0.509855
91.9863,0.0760963,0.507238
85.7645,0.0793472,0.511975
87.2015,0.0797687,0.505724
93.9374,0.0702838,0.505204
86.2933,0.0747079,0.515964
94.3199,0.0706571,0.508249
90.1503,0.0758667,0.510821
88.8406,0.0771551,0.506096
84.8017,0.0757817,0.51091
86.0585,0.0718048,0.512747
85.105,0.072621,0.511238
88.6685,0.0686441,0.511118
87.8255,0.0738144,0.504804
88.9273,0.0702955,0.510349
91.6772,0.0668109,0.509358
89.0005,0.0728121,0.509654
96.7355,0.0649893,0.511857
88.9283,0.0752911,0.50819
87.4986,0.0732361,0.508922
84.336,0.0734028,0.510845
79.6421,0.0731466,0.512048
94.7051,0.0690322,0.510257
92.2452,0.0723181,0.504227
95.7374,0.0669037,0.504519
90.5632,0.0740168,0.508018
89.2549,0.0636022,0.510022
82.3021,0.0661483,0.515824
82.3574,0.0668735,0.51282
90.4273,0.0703887,0.510148
92.5688,0.0717856,0.509963
76.4558,0.0699059,0.511809
90.4882,0.0705909,0.50986
89.6244,0.0683701,0.509051
87.5364,0.0736396,0.515567
84.3494,0.0648954,0.509337
89.1658,0.0696313,0.51505
83.9028,0.0637153,0.511479
92.166,0.066398,0.507558
88.4503,0.0729023,0.511794
83.0979,0.0738208,0.50556
83.0043,0.0662946,0.506589
90.1946,0.0672374,0.508164
81.4321,0.0637846,0.512889
89.2716,0.0665091,0.515099
83.0609,0.0657988,0.511575
90.8662,0.0696324,0.512871
79.8848,0.0665652,0.506771
85.4028,0.0661846,0.509775
87.6126,0.0654211,0.514834
92.7494,0.0705217,0.508706
85.0503,0.068602,0.51372
84.8861,0.0747194,0.506916
91.268,0.0674552,0.511256
92.1693,0.0638298,0.51039
86.9285,0.0701699,0.505288
84.786,0.0660981,0.513455
92.8919,0.0724977,0.508337
90.7891,0.0589927,0.50902
82.6676,0.0633383,0.512956
89.4043,0.0685549,0.513291
82.1737,0.0654261,0.511858
88.8766,0.0659619,0.511638
86.7169,0.0655837,0.514397
95.5316,0.0656888,0.516232
90.4982,0.0654637,0.512389
83.7422,0.0721298,0.513903
91.1186,0.0680132,0.508322
79.6919,0.074676,0.508152
93.3235,0.0625362,0.509275
89.2024,0.0612184,0.515963
83.8278,0.0684679,0.507536
91.4294,0.0664981,0.511539
76.8282,0.0693999,0.509827
80.4764,0.0686241,0.51309
86.8433,0.0692859,0.511278
90.1264,0.0611789,0.512758
88.1373,0.0699448,0.511433
89.2762,0.06954,0.516072
87.3227,0.0701976,0.518135
89.7559,0.0645677,0.515177
85.3396,0.0715943,0.508826
86.5678,0.0672414,0.514941
91.1662,0.0728181,0.514719
85.9071,0.0617334,0.511237
87.5935,0.0671886,0.516651
91.6052,0.0662787,0.513653
84.7704,0.0651363,0.512452
88.2272,0.0682414,0.513842
84.2812,0.0647715,0.514061
80.6837,0.0629813,0.513868
78.5877,0.0589404,0.508741
94.1264,0.0621321,0.512373
80.8392,0.0708704,0.515189
86.5925,0.0699215,0.514826
89.377,0.0577125,0.515597
95.4529,0.0636089,0.510889
89.7073,0.0594937,0.515816
84.4249,0.0636124,0.516447
83.1181,0.0615167,0.514186
84.7636,0.0634677,0.510682
90.0159,0.0691651,0.521157
84.5008,0.0656117,0.507388
90.4037,0.0683977,0.520493
89.5945,0.0641086,0.513585
86.0546,0.0588306,0.520441
87.3676,0.0673209,0.516617
91.9314,0.0689386,0.512347
90.4773,0.0643944,0.514304
87.3898,0.0622414,0.516949
90.7307,0.0662644,0.5138
86.2246,0.0696195,0.517318
91.8985,0.0650815,0.517265
84.5882,0.0654808,0.514296
83.8639,0.0508419,0.515595
89.4328,0.0629367,0.512668
89.0204,0.0623429,0.518263
77.0373,0.060659,0.517363
86.6022,0.0633318,0.514659
88.1171,0.0529518,0.519462
83.9422,0.0655117,0.517091
88.213,0.0673743,0.524541
88.7499,0.0657401,0.51446
89.2434,0.0650162,0.514832
88.4771,0.0645843,0.517763
86.4956,0.0674095,0.515219
82.2913,0.0622144,0.517789
83.413,0.0737594,0.518413
82.563,0.0682272,0.515058
87.8413,0.0718925,0.515531
90.2265,0.0709838,0.516476
86.3301,0.0634695,0.512798
84.4799,0.0702853,0.513374
83.4575,0.0634142,0.515905
91.812,0.0643201,0.514064
83.7939,0.0596157,0.5137
85.7405,0.0680232,0.512273
90.7408,0.061997,0.510324
83.8914,0.0693854,0.514704
89.708,0.0696067,0.518131
87.301,0.0650806,0.515066
85.5829,0.0603498,0.511698
79.4564,0.0609478,0.523278
84.7526,0.057786,0.516643
90.7654,0.0581824,0.518996
88.3747,0.0615499,0.518771
80.4149,0.062184,0.513864
94.9147,0.0721601,0.516171
81.3327,0.0645627,0.51741
90.2223,0.063508,0.517065
84.4835,0.0609043,0.519028
88.3595,0.0614238,0.516472
84.5669,0.0620821,0.521149
80.5766,0.0621192,0.51884
89.418,0.0595726,0.509141
83.9673,0.0622684,0.516971
85.3,0.0576903,0.511245
83.4545,0.0734412,0.510546
77.9811,0.0651819,0.51743
86.2141,0.0566259,0.517948
88.3777,0.0637699,0.5187
80.6492,0.0620008,0.517666
88.61,0.073188,0.520667
87.1232,0.0614117,0.518532
89.4171,0.0687367,0.52005
81.5184,0.0513824,0.520926
84.3289,0.0731877,0.517064
79.0174,0.0641322,0.520716
88.1319,0.0674984,0.515906
89.3072,0.0607548,0.51551
88.115,0.0644961,0.520243
83.6007,0.0689537,0.519123
90.8007,0.0572902,0.51897
92.7318,0.0563206,0.520442
87.9777,0.0566086,0.513225
91.238,0.0668204,0.523289
87.0497,0.0632887,0.520519
87.455,0.0661883,0.522582
90.8158,0.0627881,0.522409
85.8334,0.0749924,0.516688
89.1333,0.0660671,0.518505
84.9137,0.05713,0.518162
90.0841,0.0608465,0.513724
78.7959,0.0628664,0.517624
82.8003,0.0601635,0.515856
81.0255,0.0616779,0.524609
80.464,0.0645028,0.513737
84.5316,0.0550944,0.525345
85.6871,0.0603492,0.523415
90.9433,0.0650714,0.517433
83.2227,0.069683,0.522261
81.7378,0.0620547,0.521319
88.9176,0.0591237,0.521337
79.7788,0.0623517,0.529244
89.24,0.0674013,0.518547
86.6413,0.0671243,0.519402
81.1229,0.0623441,0.52735
79.3981,0.0642179,0.531083
84.8292,0.055425,0.523614
84.3919,0.0582899,0.517781
84.4235,0.0659218,0.522203
87.0692,0.066733,0.520273
86.7178,0.0565402,0.523224
85.3018,0.0697671,0.522777
85.6732,0.0611591,0.523235
82.8657,0.063132,0.524433
80.5434,0.0679225,0.519988
85.8272,0.0686417,0.523394
88.7095,0.059241,0.526933
85.875,0.0715675,0.52379
81.3119,0.0645237,0.525782
80.488,0.0656596,0.521947
83.7802,0.0715216,0.524237
81.9433,0.0599146,0.528004
80.6998,0.0600982,0.517826
80.1306,0.0603311,0.518832
87.322,0.0602716,0.52175
90.2617,0.0574468,0.525182
90.4017,0.058023,0.525741
94.0717,0.0694051,0.522629
80.1065,0.0675568,0.515188
87.3956,0.0572902,0.518775
88.3204,0.0674904,0.522498
88.2876,0.0715832,0.528238
82.3853,0.0654654,0.524693
87.3021,0.0615679,0.529817
87.4883,0.0600621,0.530923
85.6749,0.0659685,0.525774
87.0802,0.0618178,0.521857
88.7458,0.0663521,0.523614
88.9815,0.0742244,0.521591
93.7251,0.0573496,0.526146
80.607,0.0606863,0.524791
75.4026,0.0706742,0.518111
89.3656,0.0603152,0.526673
86.5283,0.0721684,0.522681
89.3213,0.0738151,0.519288
82.5414,0.063581,0.525703
85.6891,0.0657295,0.525786
85.741,0.0631931,0.525305
84.3559,0.0679962,0.521041
83.2846,0.0602924,0.524005
84.0475,0.0574071,0.524662
83.7453,0.0593316,0.526913
82.1706,0.0667767,0.51957
83.7642,0.0659142,0.525742
83.9873,0.0496216,0.528455
79.0616,0.0756704,0.525007
82.8851,0.0697766,0.530189
82.8902,0.0591423,0.525062
90.9607,0.0600299,0.530991
85.1852,0.0629546,0.521894
93.1768,0.0687059,0.527495
91.0274,0.0678948,0.529009
88.8894,0.0587996,0.523209
82.5675,0.0663227,0.531402
88.3525,0.0711584,0.521986
85.4661,0.0703139,0.529281
85.8376,0.0627624,0.522411
80.5946,0.0674294,0.52325
84.4992,0.0620572,0.52866
83.8428,0.0654056,0.521887
84.4599,0.0644827,0.528641
82.9081,0.0672934,0.535801
85.4317,0.0696277,0.533893
88.4112,0.0699717,0.526153
82.6933,0.0590949,0.529644
96.3495,0.0571871,0.528868
89.7402,0.0621771,0.53192
82.7443,0.0748028,0.527392
81.0653,0.0597212,0.526159
92.3915,0.0739631,0.531448
79.3644,0.0593583,0.536241
78.7861,0.0687553,0.531153
83.4751,0.0600808,0.529969
87.9111,0.0624975,0.529787
85.2486,0.0644112,0.52723
87.2656,0.0650094,0.532858
88.2848,0.0680624,0.525803
93.5701,0.0669696,0.534843
87.0721,0.0661691,0.532607
84.6276,0.0698055,0.526896
82.1432,0.0662551,0.530154
88.6903,0.0667605,0.536273
84.3086,0.0575827,0.532949
89.3271,0.0684091,0.529568
86.9056,0.068468,0.529894
89.2757,0.0747568,0.525086
96.1937,0.0650809,0.532735
82.4704,0.0644249,0.528207
81.7811,0.0718419,0.534661
89.6701,0.0760003,0.532966
89.2628,0.0694219,0.534507
85.6566,0.0645384,0.531695
86.1992,0.0686212,0.518331
82.308,0.0555465,0.53592
92.3017,0.0685995,0.526736
91.301,0.0721566,0.527707
90.737,0.057649,0.530719
85.7172,0.0635281,0.532644
78.3043,0.065188,0.529117
81.8508,0.0694011,0.532091
88.654,0.0653767,0.539345
84.1498,0.067154,0.532576
80.8333,0.0667745,0.531669
80.1223,0.0614949,0.545386
82.2498,0.0728615,0.533048
81.8826,0.0739595,0.529516
77.7778,0.0702209,0.535092
83.768,0.0679807,0.536028
84.5181,0.0577158,0.540068
86.1302,0.0600243,0.536747
89.1725,0.0643746,0.531812
76.25,0.0608678,0.53443
85.8036,0.0690223,0.53492
84.0715,0.0705429,0.532697
93.8734,0.0632158,0.538719
89.4759,0.0681733,0.534899
83.2174,0.0735855,0.537206
79.2528,0.0772767,0.535079
87.7559,0.0634698,0.536014
90.2011,0.0815893,0.535885
84.1,0.0738632,0.531562
80.6799,0.0610759,0.541957
85.1553,0.0827915,0.538235
81.0534,0.0665898,0.53446
78.9749,0.0587288,0.544178
90.1526,0.0682766,0.539651
86.6487,0.060999,0.532708
86.106,0.0655594,0.536673
88.9263,0.0656511,0.536178
83.2806,0.0749799,0.540956
91.905,0.0685724,0.531795
86.7738,0.067987,0.536124
86.4724,0.0743355,0.532545
84.4509,0.0541962,0.539272
84.1936,0.0737195,0.534148
84.2299,0.0742148,0.538949
82.5973,0.0531381,0.540176
85.2074,0.0571177,0.540345
76.0741,0.0622843,0.538786
81.3349,0.0648237,0.530575
86.352,0.0658894,0.533488
92.2191,0.0788667,0.532296
88.3722,0.0740111,0.533301
88.0915,0.0634615,0.540058
91.1976,0.0725672,0.537133
77.1663,0.0855553,0.541406
79.2996,0.0633732,0.5347
90.0216,0.0644382,0.538805
85.041,0.0599653,0.538668
81.9438,0.0836581,0.53853
90.0015,0.0664608,0.543262
87.8623,0.0659252,0.540686
83.1836,0.0598451,0.541015
80.7366,0.0651053,0.537562
92.5421,0.0596787,0.540265
84.9298,0.0739505,0.531472
80.1046,0.0727546,0.541297
87.0045,0.0520551,0.543219
81.168,0.0675181,0.537525
87.5234,0.0637172,0.538925
87.4014,0.066546,0.54736
84.9312,0.0644046,0.540507
82.3273,0.0733605,0.536995
83.9429,0.060924,0.542365
91.8169,0.0701124,0.537019
90.0923,0.0771425,0.542177
86.9849,0.0703201,0.537864
92.251,0.0640952,0.545069
86.2558,0.064593,0.541003
85.3967,0.0654771,0.546612
84.6312,0.0764615,0.544454
84.6593,0.0680662,0.544746
80.7605,0.0614726,0.540759
89.6105,0.0744326,0.540819
84.7626,0.0840112,0.534704
82.9233,0.0771138,0.533076
77.8629,0.0620448,0.543406
88.4125,0.0649885,0.541603
83.964,0.0686872,0.542232
79.1014,0.0693417,0.54457
77.4599,0.0749603,0.540675
89.8137,0.0608168,0.539345
84.004,0.0739019,0.545493
84.7634,0.0723181,0.536265
81.1678,0.0692232,0.544923
79.2905,0.0647409,0.548639
76.9789,0.0534229,0.552925
86.9102,0.06662,0.544706
80.0557,0.0667508,0.547441
90.0353,0.0636298,0.550186
79.9516,0.0631774,0.54335
78.8353,0.0673615,0.552975
89.4192,0.0684765,0.543039
74.7631,0.0620665,0.549534
84.7224,0.0711983,0.543943
85.4372,0.0635775,0.541682
88.0872,0.0693102,0.548052
81.5272,0.0738594,0.550194
85.9729,0.0668785,0.54924
87.2737,0.0782441,0.542632
80.5985,0.0672441,0.548899
83.3269,0.0620242,0.549487
81.6622,0.0654189,0.55713
84.9479,0.064333,0.54483
83.0446,0.0680551,0.542597
84.6974,0.0638507,0.552866
89.3663,0.0759409,0.548614
79.5995,0.0727506,0.544588
81.8613,0.0743454,0.55495
86.2514,0.0728347,0.544141
76.8742,0.0792154,0.538393
84.5873,0.0697727,0.549638
80.5602,0.0763556,0.542811
85.8741,0.0627674,0.541685
81.5484,0.0603306,0.552995
83.5518,0.0840606,0.545039
84.4781,0.0703227,0.543952
85.2718,0.0613053,0.554039
77.687,0.0604737,0.554943
77.0315,0.0719311,0.549964
87.9121,0.0658371,0.551502
81.1676,0.0523903,0.555363
82.1704,0.0608383,0.552976
74.6958,0.067497,0.55025
82.9364,0.0741302,0.543637
76.8545,0.0640996,0.553335
78.5589,0.0722381,0.549272
87.4026,0.076817,0.551832
81.7699,0.0641773,0.551552
73.1801,0.0775423,0.551107
75.8294,0.0655646,0.549196
82.8409,0.062014,0.547923
81.2793,0.0769382,0.547993
80.5114,0.0670423,0.558572
86.3103,0.0617899,0.5519
85.6153,0.0695327,0.554385
84.5075,0.0793555,0.550762
82.0522,0.0808393,0.547653
76.0715,0.0563856,0.559792
82.7204,0.069344,0.552765
81.3911,0.0674987,0.551066
77.9738,0.0631565,0.55294
75.986,0.0683085,0.555894
76.9244,0.0671496,0.55463
80.1563,0.0652329,0.548308
79.0008,0.0755398,0.548207
83.4867,0.0797771,0.551797
78.9969,0.0629583,0.555629
81.4484,0.0646329,0.557764
83.8889,0.0701405,0.55571
86.2642,0.0624746,0.553544
80.7442,0.0675301,0.562168
78.4924,0.0725271,0.554916
76.2518,0.0733468,0.557564
77.6745,0.0743972,0.555593
83.632,0.0665954,0.556666
80.9919,0.0754311,0.550818
75.9423,0.0685552,0.556743
77.9659,0.0780875,0.55045
84.8337,0.0565495,0.559128
81.5257,0.0636391,0.550372
84.3598,0.0711019,0.557947
78.1727,0.072408,0.560161
87.6006,0.0755901,0.54841
83.4268,0.0593469,0.555825
79.7567,0.0722786,0.558244
83.7921,0.0629407,0.558263
80.6283,0.0776809,0.558849
80.9718,0.0761829,0.557786
78.4672,0.0659855,0.555887
86.0174,0.0700903,0.555846
76.6014,0.0737197,0.556233
80.0257,0.0819143,0.555572
84.7041,0.0625863,0.556494
74.739,0.0587517,0.564471
75.9653,0.0635596,0.555966
78.5314,0.0665724,0.557754
84.9941,0.0573902,0.556771
80.6399,0.0695303,0.554885
81.8288,0.0571788,0.566684
80.0338,0.059911,0.560448
83.4217,0.0783973,0.564749
84.1852,0.0731389,0.558373
79.3365,0.0851039,0.56457
87.4463,0.0792884,0.566528
81.4531,0.0751839,0.557737
80.5065,0.0789056,0.553459
80.994,0.0728025,0.558736
80.5795,0.0754478,0.55932
75.7373,0.0714333,0.564228
85.8044,0.0676311,0.560798
84.1242,0.0884902,0.559782
78.7114,0.069737,0.567818
93.0848,0.0532894,0.563925
82.166,0.0607459,0.569321
81.6445,0.0696469,0.562015
77.1425,0.0699994,0.556447
79.2515,0.0644331,0.566091
82.511,0.0673498,0.563488
83.3524,0.0670954,0.559565
80.6003,0.0614865,0.572316
80.3546,0.0837331,0.560678
81.5733,0.0666456,0.56732
82.4324,0.0610166,0.56151
86.2596,0.064816,0.567459
90.7997,0.0717623,0.561307
84.4432,0.086599,0.55738
83.1403,0.0780648,0.561463
87.4806,0.0680096,0.558989
77.4495,0.0580512,0.567927
82.0462,0.0798644,0.562461
86.0416,0.0758766,0.56958
79.8348,0.0831641,0.560988
78.0428,0.0682667,0.567268
80.7741,0.0811614,0.562033
81.8303,0.0730667,0.565467
82.8551,0.0827074,0.55508
